,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
196202,230-2018-2019-03-0077,Heliene Inc.,Sault Ste. Marie,Northern Ontario Development Program - 2011,,,511788,707250,10/31/18,4/30/20,"Design, develop, and pilot deployment of an intelligent, renewable energy infrastructure technology to charge electric vehicles.",,"Multi-Year Grant or Contribution, 2018/19 to 2020/21; CONDITIONALLY REPAYABLE CONTRIBUTION","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196201,230-2018-2019-03-0076,Northern Ontario Farm Innovation Alliance (NOFIA),New Liskeard,Northern Ontario Development Program - 2011,,,511787,31500,10/1/18,12/31/19,Communication/Special Event Youth Intern,,"Multi-Year Grant or Contribution, 2018/19 to 2019/20","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196200,230-2018-2019-03-0075,Biomass North Development Centre,North Bay,Northern Ontario Development Program - 2011,,,511774,42750,10/1/18,1/31/19,"Biomass North Forum 2018 Mapping Canada's Bioeconomy: Drivers, Roadblocks and Bridges",,,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196199,230-2018-2019-03-0072,Sheshegwaning First Nation,Sheshegwaning,Northern Ontario Development Program - 2011,,,511740,713706,9/1/18,6/30/20,Upgrades to community road infrastructure directly required for business development projects in aquaculture and tourism being implemented in partnership with the community.,,"Multi-Year Grant or Contribution, 2018/19 to 2020/21","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196198,230-2018-2019-03-0071,Northwestern Ontario Innovation Centre,Thunder Bay,Northern Ontario Development Program - 2011,,,511736,500776,9/3/18,8/31/21,"Kenora and Rainy River District Innovation Link to enhance support for regional innovators, allowing for more accessible and in-person support that is needed in the region.",,"Multi-Year Grant or Contribution, 2018/19 to 2021/22","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196197,230-2018-2019-03-0070,PLATO,Sault Ste. Marie,Northern Ontario Development Program - 2011,,,511734,2600000,10/31/18,10/31/20,Establish a software testing and training centre geared to supporting underemployed Indigenous people and filling an IT talent gap across the region.,,"Multi-Year Grant or Contribution, 2018/19 to 2020/21; Repayable Contribution","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196196,230-2018-2019-03-0074,Waubetek Business Development Corporation,Birch Island,Northern Ontario Development Program - 2011,,,511770,31500,1/1/19,4/30/20,To work with Aboriginal Aquaculture in Canada program staff (DFO-funded) at Waubetek to build capacity and entrepreneurship in environmental monitoring to address barriers to sector growth.,,"Multi-Year Grant or Contribution, 2018/19 to 2020/21","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196034,GC-2018-19 Q1-00046,Northern Centre for Advanced Technology Inc.,Sudbury,Northern Ontario Development Program - 2011,,,511534,31500,4/23/18,,"The Intern will help with the Innovation Mill by developing a resource guide for the Mill's clients and volunteer mentors, and assist in the creation of a new program stream for youth entrepreneurs.",,"· Multi-Year Grant or Contribution, 2017/18 to 2019/20","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196632,230-2019-2020-09-0124,Georgian Bay Biosphere Reserve Inc.,Parry Sound,Northern Ontario Development Program - 2011,Tourism in rural and remote communities,,512511,250000,9/30/19,12/31/20,Georgian Bay Biosphere EcoAdventures Tourism Product Development.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196631,230-2019-2020-09-0123,Township of Dubreuilville,Dubreuilville,Northern Ontario Development Program - 2011,Tourism in rural and remote communities,,512508,67370,9/1/19,2/28/20,Trail development and equipment purchases to support the Mooseback Trail.,,,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196651,230-2019-2020-09-0143,Northern Ontario Regional Tourism Organization (RTO 13),Sault Ste. Marie,Northern Ontario Development Program - 2011,Regional Competitiveness-Implementation (Capital),,809368,425000,5/31/17,1/15/20,Implement a way-finding strategy in Northern Ontario.,,"value changed from $390,000 to $425,000 as per contract amendment 2016/17 to 2019/20","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196584,230-2019-2020-09-0073,North Superior Workforce Planning Board,Thunder Bay,Northern Ontario Development Program - 2011,Community Competitiveness-Implementation (Non-Capital),,512323,291200,9/2/19,12/31/22,"Implement the Connector Program in Northwestern Ontario, to support newcomers and others reach potential employers, build professional networks, and accelerate attachment to the labour market.",,2018/19 to 2022/23,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196625,230-2019-2020-09-0116,L'Association française des municipalités de l'Ontario,Gloucester,Northern Ontario Development Program - 2011,Regional Competitiveness-Implementation (Non-Capital),,512488,15000,9/1/19,12/31/19,"Organize the 30th annual conference to be held Sudbury, September 2019. ",,,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196627,230-2019-2020-09-0119,The Corporation of the City of Temiskaming Shores,Haileybury,Northern Ontario Development Program - 2011,National tourism,,512497,193000,8/1/19,12/31/20,The project would implement the Culinary Tourism Strategies in the Temiskaming and North Bay regions by delivering training and support to enhance culinary tourism products and experiences.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196622,230-2019-2020-09-0120,Canadian Tourism Human Resource Council,Ottawa,Northern Ontario Development Program - 2011,National tourism,,512498,100040,9/2/19,3/31/21,"Lesbian, gay, bisexual, transgender, transsexual, queer, questioning, and 2-Spirit (LGBTQ2) market readiness for small to medium enterprise (SMEs) and communities to better respond.",,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196082,230-2018-2019-02-0020,RBB Innovations Ltd.,Sault Ste. Marie,Northern Ontario Development Program - 2011,,,511461,588000,4/30/18,12/31/19,"Expand existing technology into a two-tiered, multi-faceted platform, providing users centralized access to a range of human services, and enabling the company to export its model into US Markets.",,"· Multi-Year Grant or Contribution, 2017/18 to 2019/20     REPAYABLE CONTRIBUTION","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196428,230-2019-2020-06-0002,DJB Mining Products & Services Ltd.,Timmins,Northern Ontario Development Program - 2011,"To encourage economic growth, diversification, job creation, and self-reliant communities in Northern Ontario.",,511458,606827,3/1/19,3/31/20,"Purchase new equipment and building for production of customized buckets, alignment boring for the mining industry to increase productivity.",Northern Ontario communities and businesses have financial resources to respond to economic development opportunities; develop the capacity to respond to economic development challenges and opportunities; and implement economic development activities. ,Agreement Type is C 2018/19 to 2019/20,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196083,230-2018-2019-02-0021,The Corporation of the Municipality of Sioux Lookout,Sioux Lookout,Northern Ontario Development Program - 2011,,,511481,100000,5/15/18,10/31/18,"Feasibility study for a transload facility, shipping via road.",,"· Multi-Year Grant or Contribution, 2017/18 to 2018/19","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196084,230-2018-2019-02-0022,North Claybelt Community Futures Development Corporation,Kapuskasing,Northern Ontario Development Program - 2011,,,511494,1998130,10/1/18,12/31/21,"Provide entrepreneurship training to over 15,000 youth, 4 to 30 years old, across Northern Ontario to allow them to explore and expand their entrepreneurial potential while remaining in the North.",,"· Multi-Year Grant or Contribution, 2017/18 to 2021/22","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196405,230-2019-2020-09-0017,Northern Ontario Regional Tourism Organization (RTO 13),Sault Ste. Marie,Northern Ontario Development Program - 2011,Winter and shoulder seasons,,511858,160000,8/1/19,3/31/21,"Establish the region encompassing Cochrane, Timmins, Temiskaming Shores, Hearst, and Kapuskasing as the World's Best Snowmobile Destination through product development, training and marketing.",,2018/19 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196616,230-2019-2020-09-0105,Algoma Conservatory of Music,Sault Ste. Marie,Northern Ontario Development Program - 2011,Tourism in rural and remote communities,,512444,300000,4/26/19,9/12/20,Tourist destination: Performance centre development in Sault Ste. Marie by repurposing of the largest collections of historic Richardsonian Romanesque buildings in Canada.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196617,230-2019-2020-09-0106,Wikwemikong Development Commission,Wikwemikong,Northern Ontario Development Program - 2011,Indigenous tourism,,512446,611051,9/1/19,11/30/20,"Point Grondine Eco Park Development (phase one) including infrastructure and amenities, and resulting in a major new Indigenous tourism product of interest to international visitors.",,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196615,230-2019-2020-09-0104,Local Food And Farm Co-Operative Inc.,Warren,Northern Ontario Development Program - 2011,Regional Competitiveness-Implementation (Non-Capital),,512440,356576,1/1/20,4/30/23,Pan-Northern Food Distribution Cluster Action Plan Implementation leading to increased access to local food markets and imported food for remote communities.,,2019/20 to 2023/24,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196613,230-2019-2020-09-0102,Algonquin Forestry Authority (AFA),Huntsville,Northern Ontario Development Program - 2011,BGC-Youth Internship (NFP),,512432,31500,11/1/19,2/28/21,Youth Internship to assist with Information and Communication Technologies (ICT) upgrades and implementation of forestry management systems.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196612,230-2019-2020-09-0101,Temiskaming Art Gallery/Galerie d'Art Temiskaming,Haileybury,Northern Ontario Development Program - 2011,Tourism in rural and remote communities,,512427,31500,9/1/19,12/31/20,Open a Studio & Community Gallery - To hire an intern in order to develop and implement a community-based studio.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196119,230-2018-2019-02-0058,The Corporation of the Township of Red Rock,Red Rock,Northern Ontario Development Program - 2011,,,810744,25200,5/1/18,9/30/18,Support for consulting and project management costs to allow the proponent to examine the viability of developing an RV campground.,,,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196121,230-2018-2019-02-0064,Sudbury Minor Hockey Association,Sudbury,Northern Ontario Development Program - 2011,,,511622,19415,3/23/18,8/3/18,"Support for marketing and promotion costs for the 2018 TELUS Cup National Midget Hockey Championship from April 23rd, 2018 to April 29th, 2018.",,"· Material Restatement, value changed from $20,000 to $19,415 by system administrator","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196610,230-2019-2020-09-0099,Sault Ste. Marie Airport Development Corporation,Sault Ste. Marie,Northern Ontario Development Program - 2011,Community Competitiveness-Implementation (Capital),,512418,1805150,9/30/19,12/31/20,Infrastructure and services for investment-ready upgrades to the airport to support new $10 million accommodation build and increased air traffic.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196120,230-2018-2019-03-0065,The Corporation of the City of Elliot Lake,Elliot Lake,Northern Ontario Development Program - 2011,,,511450,48375,4/2/18,11/30/18,Fox Drive industrial park site servicing including the installation of two water pumps and the supply of 600vac power to 9 un-serviced lots.,,"Multi-Year Grant or Contribution, 2017/18 to 2018/19; Material Restatement, Agreement cancelled","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196416,230-2019-2020-09-0007,The Corporation of the Township of Ignace,Ignace,Northern Ontario Development Program - 2011,Planning and Decision Making,,511587,94500,3/25/19,1/31/20,"Develop an innovative, extensive and comprehensive Community Investment Readiness and Capacity Building Master Plan. Plan will act as roadmap for future community economic development.",,2017/18 to 2019/20,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196626,230-2019-2020-09-0118,Wikwemikong Development Commission,Wikwemikong,Northern Ontario Development Program - 2011,Culinary tourism,,512495,75000,9/2/19,11/27/20,Indigenous Culinary Tourism Product and Site Development including outdoor kitchen for group tour experiences,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196028,GC-2018-19 Q1-00035,Rainy River Future Development Corporation,Fort Frances,Ontario Community Futures Program,,,511639,1500000,4/1/18,,Five year operational funding to support strategic community planning; business counselling and information services; access to capital; and community-based projects and special initiatives.,,"· Multi-Year Grant or Contribution, 2017/18 to 2022/23","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196081,230-2018-2019-02-0019,La Cloche Manitoulin Business Assistance Corporation,Gore Bay,Ontario Community Futures Program,,,511727,1600000,7/1/18,6/30/23,"Five year operational funding to support strategic community planning; business counselling and information services; access to capital, and community-based projects and special initiatives.",,"· Multi-Year Grant or Contribution, 2017/18 to 2023/24","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196424,230-2019-2020-06-0062,Ontario Association Of Community Futures Dev. Corporations,St. Thomas,Ontario Community Futures Program,"Assist communities to successfully pursue:
•economic stability, growth and job creation;
•diversified and competitive local rural economies; and
•economically sustainable communities. ",,512392,258254,4/1/19,3/31/20,Management Information Systems Licensing and Ongoing Costs for 2019-2020.,Improved business practices and increased entrepreneurship; strengthened and expanded businesses; and strengthened community capacity for socio-economic development. ,2018/19 to 2019/20,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196027,GC-2018-19 Q1-00034,Nishnawbe Aski Development Fund,Thunder Bay,Ontario Community Futures Program,,,511638,320000,4/1/18,,Five year operational funding to support strategic community planning; business counselling and information services; access to capital; and community-based projects and special initiatives.,,,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196080,230-2018-2019-02-0018,Ontario Association Of Community Futures Dev. Corporations,St. Thomas,Ontario Community Futures Program,,,511717,253260,4/1/18,3/31/19,Management information systems (MIS) funding for 2018-2019,,"· Multi-Year Grant or Contribution, 2017/18 to 2018/19","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196204,230-2018-2019-03-0079,Nord-Aski Regional Economic Development Corporation,Hearst,Ontario Community Futures Program,,,510797,1440000,10/1/14,9/30/19,"Five year operational funding to support strategic community planning; business counselling and information services; access to capital, and community-based projects and special initiatives.",,"Material Restatement, value changed from $1,600,000 to $1,440,000 as per contract amendment Multi-Year Grant or Contribution, 2014/15 to 2019/20","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196205,230-2018-2019-03-0080,Wakenagun Community Futures Development Corporation,Moose Factory,Ontario Community Futures Program,,,511542,350000,10/1/18,9/30/19,"One year operational funding to support strategic community planning; business counselling and information services; access to capital, and community-based projects and special initiatives.",,"Multi-Year Grant or Contribution, 2018/19 to 2019/20","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196596,230-2019-2020-09-0086,The Venture Centre/Le Centre de developpement,Timmins,Ontario Community Futures Program,Community Futures - Other,,512366,365750,9/1/19,12/31/20,"Coordination of Northeast CFDC network for the period of June 1, 2019 - May 31, 2021.",,2018/19 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196475,230-2019-2020-06-0044,Nord-Aski Regional Economic Development Corporation,Hearst,Ontario Community Futures Program,"Assist communities to successfully pursue:
•economic stability, growth and job creation;
•diversified and competitive local rural economies; and
•economically sustainable communities. ",,511994,1600000,4/1/19,3/31/24,"Five year operational funding to support strategic community planning; business counselling and information services; access to capital, and community-based projects and special initiatives.",Improved business practices and increased entrepreneurship; strengthened and expanded businesses; and strengthened community capacity for socio-economic development. ,2019/20 to 2023/24,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196580,230-2019-2020-09-0070,East Algoma Community Futures Development Corp.,Blind River,Ontario Community Futures Program,Community Futures - Operating,,512265,1600000,4/1/19,3/31/24,"Five year operational funding to support strategic community planning; business counselling and information services; access to capital, and community-based projects and special initiatives.",,2019/20 to 2023/24,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196480,230-2019-2020-06-0048,South Temiskaming Community Futures,Haileybury,Ontario Community Futures Program,"Assist communities to successfully pursue:
•economic stability, growth and job creation;
•diversified and competitive local rural economies; and
•economically sustainable communities. ",,512209,1600000,4/1/19,3/31/24,"Five year operational funding to support strategic community planning; business counselling and information services; access to capital, and community-based projects and special initiatives.",Improved business practices and increased entrepreneurship; strengthened and expanded businesses; and strengthened community capacity for socio-economic development. ,2018/19 to 2023/24,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196079,230-2018-2019-02-0017,Ontario Association Of Community Futures Dev. Corporations,St. Thomas,Ontario Community Futures Program,,,511700,133860,4/1/18,3/31/19,"One year operational funding to support strategic community planning; business counselling and information services; access to capital, and community-based projects and special initiatives.",,,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196026,GC-2018-19 Q1-00033,NECO Community Futures Development Corporation,North Bay,Ontario Community Futures Program,,,511649,320000,4/1/18,,Five year operational funding to support strategic community planning; business counselling and information services; access to capital; and community-based projects and special initiatives.,,,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196078,230-2018-2019-02-0016,CDC of Sault Ste. Marie & Area,Sault Ste. Marie,Ontario Community Futures Program,,,511698,1500000,4/1/18,3/31/23,"Five year operational funding to support strategic community planning; business counselling and information services; access to capital, and community-based projects and special initiatives.",,"· Multi-Year Grant or Contribution, 2018/19 to 2022/23","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196486,230-2019-2020-06-0053,Ontario Association Of Community Futures Dev. Corporations,St. Thomas,Ontario Community Futures Program,"Assist communities to successfully pursue:
•economic stability, growth and job creation;
•diversified and competitive local rural economies; and
•economically sustainable communities. ",,512313,133860,4/1/19,3/31/20,Community Futures Ontario (CFO) operating contribution for 2019-2020.,Improved business practices and increased entrepreneurship; strengthened and expanded businesses; and strengthened community capacity for socio-economic development. ,,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196487,230-2019-2020-06-0054,North Claybelt Community Futures Development Corporation,Kapuskasing,Ontario Community Futures Program,"Assist communities to successfully pursue:
•economic stability, growth and job creation;
•diversified and competitive local rural economies; and
•economically sustainable communities. ",,512318,1600000,10/1/19,9/30/24,Five year operational funding to support strategic community planning; business counselling and information services; access to capital; and community based projects and special initiatives.,Improved business practices and increased entrepreneurship; strengthened and expanded businesses; and strengthened community capacity for socio-economic development. ,2019/20 to 2024/25,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196574,230-2019-2020-09-0063,Nishnawbe Aski Development Fund,Fort William First Nation,Ontario Community Futures Program,Community Futures - Operating,,512236,320000,4/1/19,3/31/20,"Three year operational funding to support strategic community planning; business counselling and information services; access to capital, and community-based projects and special initiatives.",,2019-2020,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196482,230-2019-2020-06-0050,NECO Community Futures Development Corporation,North Bay,Ontario Community Futures Program,"Assist communities to successfully pursue:
•economic stability, growth and job creation;
•diversified and competitive local rural economies; and
•economically sustainable communities. ",,512213,960000,4/1/19,3/31/22,"Three year operational funding to support strategic community planning; business counselling and information services; access to capital, and community-based projects and special initiatives.",Improved business practices and increased entrepreneurship; strengthened and expanded businesses; and strengthened community capacity for socio-economic development. ,2019/20 to 2021/22,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196485,230-2019-2020-06-0052,ORGANIZATION ECONOMIC COOPERATION DEV.,75775 PARIS CEDEX 16,Organization for Economic Development and Cooperation Grants,OECD,,512262,84100,3/29/19,12/31/20,"This project would support the work of the OECD Working Party on Biotechnology, Nanotechnology and Converging Technologies (BNCT) through two complementary projects. The first will compare collaborati",,Belongs to a previous quarter,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196484,230-2019-2020-06-0051,ORGANIZATION ECONOMIC COOPERATION DEV.,75775 PARIS CEDEX 16,Organization for Economic Development and Cooperation Grants,OECD,,512256,40000,3/29/19,3/31/21,This project will inform initiatives that are part of the Innovation and Skills Plan by identifying best practices across OECD countries to develop and support innovation networks.,,Belongs to a previous quarter,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196559,230-2019-2020-09-0048,1928147 Ontario Inc.,Thunder Bay,Pilot - Women Entrepreneurship Fund,Women Entrepreneurship Fund,,512142,100000,4/1/19,3/31/20,To purchase the intellectual property by way of a Franchise Licence expansion of territory to cover the Grey County and Bruce County region.,,2018/19 to 2019/20 Belongs to a previous quarter,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196425,230-2019-2020-09-0043,"Curtis McCharles, Jamie-Montana Mccharles",Timmins,Pilot - Women Entrepreneurship Fund,Women Entrepreneurship Fund,,512080,55197,11/1/19,10/31/20,Advanced Manufacturing Strategy and eCommerce Development in pursuing 3 instrumental activities that will support growth and demand specifically targeting the artisan product division of the company.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196535,230-2019-2020-09-0041,Image One Designs Inc.,Kenora,Pilot - Women Entrepreneurship Fund,Women Entrepreneurship Fund,,512013,16715,9/15/19,9/14/20,Workroom Workshop Expansion Project.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196560,230-2019-2020-09-0049,Twiggs Coffee Inc.,North Bay,Pilot - Women Entrepreneurship Fund,Women Entrepreneurship Fund,,512159,17883,10/1/19,9/30/20,Nbissing Coffee - to create a brand of coffee representing our area and our First Nation.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196564,230-2019-2020-09-0054,Radialis Inc.,Thunder Bay,Pilot - Women Entrepreneurship Fund,Women Entrepreneurship Fund,,512179,84763,12/15/19,12/14/20,Low-Dose Positron Emission Tomography (PET) Market Entry - to implement a standardized Quality Management System.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196554,230-2019-2020-09-0050,Story Environmental Inc.,Haileybury,Pilot - Women Entrepreneurship Fund,Women Entrepreneurship Fund,,512160,84763,11/1/19,10/31/20,Sustainable Growth Project - purchase a new server to increase capacity and facilitate remote work.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196555,230-2019-2020-09-0044,Millson Forestry Service Inc.,Timmins,Pilot - Women Entrepreneurship Fund,Women Entrepreneurship Fund,,512102,73800,12/1/19,11/30/20,"From Seed to Cloud - upgrading the computer systems, installing new software, and upgrading the Internet service to accelerate data processing and management.",,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196563,230-2019-2020-09-0053,Robert W Groenheide,South Gillies,Pilot - Women Entrepreneurship Fund,Women Entrepreneurship Fund,,512172,100000,4/1/19,3/31/20,Sheep Milk Cheese Plant expansion includes building processing facilities and purchasing processing equipment to allow for cheese production on our own dedicated facilities.,,2018/19 to 2019/20 Belongs to a previous quarter,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196561,230-2019-2020-09-0051,Mineiq,Wahnapitae,Pilot - Women Entrepreneurship Fund,Women Entrepreneurship Fund,,512165,92115,12/1/19,11/30/20,"Commercialization including preparing for global distribution, marketing, sales, and customer support required to achieve commercial success.",,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196541,230-2019-2020-09-0042,1796770 Ontario Inc.,Upsala,Pilot - Women Entrepreneurship Fund,Women Entrepreneurship Fund,,512035,90000,10/1/19,9/30/20,Expansion & Growth-replace well house & filtration system; install holding tank; purchase 2 new aluminum docks; new outdoor woodstove that uses propane & new electrical boxes with locks installed.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196558,230-2019-2020-09-0047,Sleeping Giant Brewing Co. Limited,Thunder Bay,Pilot - Women Entrepreneurship Fund,Women Entrepreneurship Fund,,512131,100000,10/1/19,9/30/20,Expansion and Efficiency Plan - the purchase and installation of a grain silo and malt handling system as well as the expansion of the brewery's production with the purchase of two 70HL fermenters.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196562,230-2019-2020-09-0052,1304927 Ontario Ltd.,Thunder Bay,Pilot - Women Entrepreneurship Fund,Women Entrepreneurship Fund,,512166,84763,10/1/19,9/30/20,Harbour Metal Recycling Ltd. (HMRX) 2019 Yard Rail System & Fleet Expansion Project.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196396,230-2018-2019-04-0164,Province of British Columbia | Province de la Colombie-Britannique,Victoria,Post-Secondary Institutions Strategic Investment Fund,Funding for Post-Secondary Institutions under the Strategic Investment Fund,,511250,256955200,3/4/19,,Contribution Agreement with the Government of British Columbia,,Contribution for 2018/19; ,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196317,230-2019-2020-09-0107,Sault Ste. Marie Innovation Centre (SSMIC),Sault Ste. Marie,Regional Economic Growth through Innovation  (REGI),Innovation Capacity Building (Capital),,512448,1625404,9/1/19,4/30/23,Sustainable New Agri-Food Products and Productivity (SNAPP) program for three years encouraging innovation and growth among agri-food businesses across Northern Ontario.,,2019/20 to 2023/24,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196585,230-2019-2020-09-0074,Blue Sky Economic Growth Corporation,North Bay,Regional Economic Growth through Innovation  (REGI),Business Management Capacity,,512328,1028574,12/2/19,12/31/22,"Three-year operational agreement as an ICTN to support digital technology adoption for SMEs, coordinate digital connectivity and grow the digital talent base in the north.",,2018/19 to 2022/23,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196436,230-2019-2020-06-0010,Activation Laboratories Ltd,Ancaster,Regional Economic Growth through Innovation  (REGI),"The goal of REGI is to provide streamlined, nationally consistent and yet regionally tailored support for business productivity and scale-up, particularly for small and medium-sized enterprises (SMEs) and women entrepreneurs and other underrepresented groups, and assist the enhancement of regional industrial and technology clusters and regional innovation ecosystems. ",,511712,1277445,1/1/19,12/31/20,Development of an automated crushing/pulverizing robotic cell comprised of existing technology integrated in a system not commercially available for mineral assay facilities in Thunder Bay/Timmins.,"Northern Ontario's businesses are innovative and growing; and Regional Innovation Ecosystems are strong, dynamic and inclusive. ",Agreement Type is C 2018/19 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
