,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
92868,253-2018-2019-Q3-00168,Upper Fraser Indigenous Sustainable Harvesters Association | Upper Fraser Indigenous Sustainable Harvesters Association,Williams Lake,,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-180224,130000,10/24/18,,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,,Fisheries and Oceans Canada | Pêches et Océans Canada
92869,253-2018-2019-Q4-00426,Saskatchewan Wildlife Federation | Saskatchewan Wildlife Federation,Moose Jaw,,Recreational Fisheries Conservation Partnerships Program,,FP919-180195,250000,1/31/19,,Recreational Fisheries Conservation Partnerships Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92870,253-2018-2019-Q3-00185,Cruco Fisheries Ltd | Cruco Fisheries Ltd,Upper Woods Harbour,,Contribution Program to support Atlantic Canada's fish and seafood sector,,F5415-180200,13344.8,9/11/18,,Contribution Program to support Atlantic Canada's fish and seafood sector,,Belated,Fisheries and Oceans Canada | Pêches et Océans Canada
92871,253-2018-2019-Q3-00169,Tula Foundation | Tula Foundation,Campbell River,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP934-180018,557539,11/8/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92872,253-2018-2019-Q3-00170,Monty Gould | Monty Gould,Port Au Choix,,Contribution Program to support Atlantic Canada's fish and seafood sector,,F5413-180045,16870,9/14/18,,Contribution Program to support Atlantic Canada's fish and seafood sector,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92873,253-2018-2019-Q3-00171,Samantha Lynette Limited | Samantha Lynette Limited,Newtown,,Contribution Program to support Atlantic Canada's fish and seafood sector,,F5413-180042,69930,6/11/18,,Contribution Program to support Atlantic Canada's fish and seafood sector,,Belated,Fisheries and Oceans Canada | Pêches et Océans Canada
92874,253-2018-2019-Q3-00173,Great Bear Initiative Society | Great Bear Initiative Society,Vancouver,,Contribution to support establishment and management of conservation measures,,FP894-18PAC01,351950,10/30/18,,Contribution to support establishment and management of conservation measures,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92875,253-2018-2019-Q3-00174,Lennox Island First Nation | Lennox Island First Nation,Lennox Island,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F4652-180010,150000,10/31/18,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92876,253-2018-2019-Q3-00175,Piscine Energetics | Piscine Energetics,Kelowna,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,FP996-18C029,57749,12/27/18,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92877,253-2018-2019-Q3-00176,Metepenagiag Mi'Kmaq Nation | Metepenagiag Mi'Kmaq Nation,Mi'Kmaq Nation,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-18A009,40000,10/3/18,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92878,253-2018-2019-Q3-00177,Oromocto First Nation | Oromocto First Nation,Oromocto,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-18A034,10080,12/5/18,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92879,253-2018-2019-Q3-00265,Hunts Sea Harvesters Ltd | Hunts Sea Harvesters Ltd,Valleyfield,,Contribution Program to support Atlantic Canada's fish and seafood sector,,F5413-180041,69930,6/18/18,,Contribution Program to support Atlantic Canada's fish and seafood sector,,Belated,Fisheries and Oceans Canada | Pêches et Océans Canada
92880,253-2018-2019-Q3-00178,The Canadian Coast Guard Auxiliary (Central & Arctic) Inc | The Canadian Coast Guard Auxiliary (Central & Arctic) Inc,Toronto,,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,F2585-18-19-004,294508,12/4/18,,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92881,253-2018-2019-Q3-00180,Envhydro Corporation | Envhydro Corporation,Narberth,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP9CA-180032,159271,10/1/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92882,253-2018-2019-Q3-00181,West Prince Ventures Ltd | West Prince Ventures Ltd,Alberton,,Contribution Program to support Atlantic Canada's fish and seafood sector,,F5414-180034,245000,11/20/18,,Contribution Program to support Atlantic Canada's fish and seafood sector,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92883,253-2018-2019-Q3-00182,Comox Valley Project Watershed Society | Comox Valley Project Watershed Society,Courtenay,,Recreational Fisheries Conservation Partnerships Program,,FP919-180183,2500,10/11/18,,Recreational Fisheries Conservation Partnerships Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92884,253-2018-2019-Q3-00183,Nuu-Chah-Nulth Tribal Council | Nuu-Chah-Nulth Tribal Council,Port Alberni,,Contributions for Indigenous Participation in the Management of Fish and Fish Habitat,,FP919-18114,35327.34,12/6/18,,Contributions for Indigenous Participation in the Management of Fish and Fish Habitat,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92885,253-2018-2019-Q3-00184,Memorial University Of Newfoundland | Memorial University Of Newfoundland,St. John's,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,F7072-180008,100000,5/18/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,Amended,Fisheries and Oceans Canada | Pêches et Océans Canada
92886,253-2018-2019-Q3-00186,Marine Education And Research Society | Marine Education And Research Society,Port Mcneill,,"To provide support to organizations that undertakes project that contribute to the development and implementation of costal zone plans, identify restoration priorities, implement projects, and address threats to marine species located on Canada's Coasts",,FP857-180019,35000,12/24/18,,"To provide support to organizations that undertakes project that contribute to the development and implementation of costal zone plans, identify restoration priorities, implement projects, and address threats to marine species located on Canada's Coasts",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92887,253-2018-2019-Q3-00187,Gwabalis Fisheries Society | Gwabalis Fisheries Society,Port Hardy,,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-180220,375000,10/17/18,,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,,Fisheries and Oceans Canada | Pêches et Océans Canada
92888,253-2018-2019-Q3-00188,Metlakatla Stewardship Society | Metlakatla Stewardship Society,Prince Rupert,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-182030,31904,10/23/18,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92889,253-2018-2019-Q3-00189,Independent Fish Harvesters Inc | Independent Fish Harvesters Inc,Brigus,,Contribution Program to support Atlantic Canada's fish and seafood sector,,F5413-180046,518975.8,9/25/18,,Contribution Program to support Atlantic Canada's fish and seafood sector,,Belated,Fisheries and Oceans Canada | Pêches et Océans Canada
92890,253-2018-2019-Q3-00190,Dalhousie University | Dalhousie University,Halifax,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP9CA-180003,175000,10/5/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92891,253-2018-2019-Q3-00191,Huntsman Marine Science Centre | Huntsman Marine Science Centre,St. Andrews,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP9CA-180004,2439983,11/6/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92892,253-2018-2019-Q3-00192,Port Moody Ecological Society | Port Moody Ecological Society,Port Moody,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,F1478-180023,7200,11/20/18,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92893,253-2018-2019-Q3-00217,Bolero Shellfish Processing Inc | Bolero Shellfish Processing Inc,Saint-Simon,,Contribution Program to support Atlantic Canada's fish and seafood sector,,F5414-180024,69930,9/28/18,,Contribution Program to support Atlantic Canada's fish and seafood sector,,Belated,Fisheries and Oceans Canada | Pêches et Océans Canada
92894,253-2018-2019-Q3-00193,The Governing Council Of The University Of Toronto | The Governing Council Of The University Of Toronto,Toronto,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP9CA-180030,700002,11/6/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92895,253-2018-2019-Q3-00199,Rural Lambton Stewardship Network | Rural Lambton Stewardship Network,Wallaceburg,,Recreational Fisheries Conservation Partnerships Program,,FP919-180179,98833,10/4/18,,Recreational Fisheries Conservation Partnerships Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92896,253-2018-2019-Q3-00194,Coquitlam River Watershed Roundtable | Coquitlam River Watershed Roundtable,Coquitlam,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,F1478-180022,2000,10/30/18,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92897,253-2018-2019-Q3-00195,Gitga'At First Nation | Gitga'At First Nation,Hartley Bay,,Indigenous Community-Boat Volunteer Program,,F7055-18-19-1,401480,12/12/18,,Indigenous Community-Boat Volunteer Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92898,253-2018-2019-Q3-00196,Tlatlasikwala First Nation | Tlatlasikwala First Nation,Campbell River,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-182024,10450,10/3/18,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92899,253-2018-2019-Q3-00197,Food Island Partnership Inc | Food Island Partnership Inc,Charlottetown,,Contribution Program to support Atlantic Canada's fish and seafood sector,,F5414-180027,140000,9/10/18,,Contribution Program to support Atlantic Canada's fish and seafood sector,,Belated,Fisheries and Oceans Canada | Pêches et Océans Canada
92900,253-2018-2019-Q3-00198,Sipekne'Katik First Nation | Sipekne'Katik First Nation,Indian Brook,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-18A033,75000,12/5/18,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92901,253-2018-2019-Q3-00201,Sth'Oqi Aquaculture Limited Partnership | Sth'Oqi Aquaculture Limited Partnership,Chilliwack,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,FP996-18C023,101817,10/25/18,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92902,253-2018-2019-Q3-00202,Canadian Coast Guard Auxiliary (Maritime Region) Inc. | Canadian Coast Guard Auxiliary (Maritime Region) Inc.,Dartmouth,,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,F5570-18-19-002,60205.95,12/3/18,,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92903,253-2018-2019-Q3-00203,Nova Scotia Salmon Association | Nova Scotia Salmon Association,Barss Corner,,Habitat Stewardship Contribution Program,,FP919-182116,25560,12/4/18,,Habitat Stewardship Contribution Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92904,253-2018-2019-Q3-00204,University Of Northern British Columbia | University Of Northern British Columbia,Prince George,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP9CA-180022,705981,10/17/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92905,253-2018-2019-Q3-00205,Ferme Piscicole Des Bobines Inc | Ferme Piscicole Des Bobines Inc,East Hereford,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,FP996-18C012,303750,11/23/18,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92906,253-2018-2019-Q3-00206,Fort Folly First Nation | Fort Folly First Nation,Dorchester,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-185002,62245,10/11/18,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92907,253-2018-2019-Q3-00207,Moon Dancer Fishing Co Ltd | Moon Dancer Fishing Co Ltd,Nanoose Bay,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,FP996-18C020,7155,11/9/18,,Contributions to support the Adoption of Clean Technology within the Fisheries and Aquaculture Industry through the Fisheries and Aquaculture Clean Technology Adoption Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92908,253-2018-2019-Q3-00208,Mingan Island Cetacean Study (Mics) | Mingan Island Cetacean Study (Mics),Longue-Pointe-De-Mingan,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP920-180007,45080,11/29/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92909,253-2018-2019-Q3-00209,Harbour Authority Of Burgeo & | Harbour Authority Of Burgeo &,Burgeo,,Contributions to support the Small Craft Harbours Class Contribution Program,,F6138-180016,8780,11/5/18,,Contributions to support the Small Craft Harbours Class Contribution Program,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92910,253-2018-2019-Q3-00210,Lax Kw'Alaams Fishing Enterprises Ltd | Lax Kw'Alaams Fishing Enterprises Ltd,Prince Rupert,,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-180227,375000,10/31/18,,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,,Fisheries and Oceans Canada | Pêches et Océans Canada
92911,253-2018-2019-Q3-00211,West Vancouver Streamkeeper Society | West Vancouver Streamkeeper Society,West Vancouver,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,F1478-180021,3800,10/22/18,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92912,253-2018-2019-Q3-00212,Mama'Omas Limited Partnership | Mama'Omas Limited Partnership,Alert Bay,,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-180237,130000,12/11/18,,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,,Fisheries and Oceans Canada | Pêches et Océans Canada
92913,253-2018-2019-Q3-00282,Capital Regional District | Capital Regional District,Victoria,,Class grant program for the disposal of small craft harbours,,F1571-189005,337000,11/30/18,,Class grant program for the disposal of small craft harbours,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92914,253-2018-2019-Q3-00213,Sapperton Fish And Game Club | Sapperton Fish And Game Club,New Westminster,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,F1478-180019,3500,10/17/18,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92915,253-2018-2019-Q3-00214,Memorial University Of Newfoundland | Memorial University Of Newfoundland,St. John's,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP9CA-180009,1690000,11/6/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92916,253-2018-2019-Q3-00215,Lake Cowichan First Nation | Lake Cowichan First Nation,Lake Cowichan,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-180722,7857,11/20/18,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92917,253-2018-2019-Q3-00216,Fur Institute Of Canada | Fur Institute Of Canada,Ottawa,,"Contributions to support organizations associated with research,development, management, and promotion of fisheries and oceans-related issues",,FP983-190007,28386,10/3/18,,"Contributions to support organizations associated with research,development, management, and promotion of fisheries and oceans-related issues",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92918,253-2018-2019-Q3-00238,P K Limited | P K Limited,Port Au Choix,,Contribution Program to support Atlantic Canada's fish and seafood sector,,F5413-180051,61242.3,9/30/18,,Contribution Program to support Atlantic Canada's fish and seafood sector,,Belated,Fisheries and Oceans Canada | Pêches et Océans Canada
92919,253-2018-2019-Q3-00218,Fort Folly First Nation | Fort Folly First Nation,Dorchester,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-18A037,40000,12/5/18,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92920,253-2018-2019-Q3-00236,Secretariat Of The Haida Nation | Secretariat Of The Haida Nation,Masset,,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-180232,130000,12/7/18,,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,,Fisheries and Oceans Canada | Pêches et Océans Canada
92921,253-2018-2019-Q3-00219,Tobique First Nation | Tobique First Nation,Tobique First Nation,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-18A043,25150,12/5/18,,"Contributions to support increased Aboriginal participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92922,253-2018-2019-Q3-00220,The Canadian Coast Guard Auxiliary (Central & Arctic) Inc | The Canadian Coast Guard Auxiliary (Central & Arctic) Inc,Toronto,,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,F2585-18-19-005,10000,12/3/18,,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92923,253-2018-2019-Q3-00221,Sintef | Sintef,Trondheim,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP9CA-180041,110000,11/6/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92924,253-2018-2019-Q3-00239,Beothic Fish Processors Ltd | Beothic Fish Processors Ltd,Valleyfield,,Contribution Program to support Atlantic Canada's fish and seafood sector,,F5413-180049,69930,10/30/18,,Contribution Program to support Atlantic Canada's fish and seafood sector,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92925,253-2018-2019-Q3-00222,Cetus Research & Conservation Society | Cetus Research & Conservation Society,Victoria,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,F1477-180041,3500,10/1/18,,Establishment of a contribution program to support rebuilding of vulnerable salmon stocks and improve fish habitat to sustain salmon populations.,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92926,253-2018-2019-Q3-00223,Nesta Enterprises Limited | Nesta Enterprises Limited,London,,Funding to develop innovative solutions to protect the North Atlantic right whales (Contribution under the Impact Canada Initiative),,FP878-180006,1500000,12/14/18,,Funding to develop innovative solutions to protect the North Atlantic right whales (Contribution under the Impact Canada Initiative),,,Fisheries and Oceans Canada | Pêches et Océans Canada
92927,253-2018-2019-Q3-00224,Oceans Research And Conservation Association | Oceans Research And Conservation Association,Albert Bay,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP920-190001,221848.23,10/18/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92928,253-2018-2019-Q3-00225,The Arctic Eider Society | The Arctic Eider Society,St. John's,,Contribution to support establishment and management of conservation measures,,FP894-18CA02,45000,12/20/18,,Contribution to support establishment and management of conservation measures,,,Fisheries and Oceans Canada | Pêches et Océans Canada
92929,253-2018-2019-Q3-00226,Johns Hopkins University | Johns Hopkins University,Chicago,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,FP9CA-180019,760000,10/5/18,,"Contribution to encourage scientific research and related scientific activities (e.g., data collection, integration, monitoring, and communication, including communication via conferences and symposia) and dissemination of scientific knowledge in the areas of; Fisheries and Aquaculture Science, Ecosystem Science, Oceanography and Modelling, and Freshwater Science.",,,Fisheries and Oceans Canada | Pêches et Océans Canada
92930,253-2018-2019-Q3-00237,Straits Venture Inc | Straits Venture Inc,Flowers Cove,,Contribution Program to support Atlantic Canada's fish and seafood sector,,F5413-180050,62363,8/16/18,,Contribution Program to support Atlantic Canada's fish and seafood sector,,Belated,Fisheries and Oceans Canada | Pêches et Océans Canada
