,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
39925,1920-CN-000015,LITTLE RED HEN EGGS,Whitehorse,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Egg Grader,1920-CN-000015,42525,7/5/19,3/31/20,Little Red Hen Eggs will purchase of a new modern egg grader.,Little Red Hen Eggs will be able to continue their plans to expand their operations.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39827,GC-2019-Q1-0013,Kivalliq Trade Show Society,Rankin Inlet,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",2018 Kivalliq Trade Show,1819-CN-000014,25000,4/1/18,3/31/19,"Deliver a three day business networking event in Rankin Inlet, Nunavut","Deliver conference sessions, workshops and host 50 exhibitors to increase business development in the Kivalliq region.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39889,1819-CN-000068,8792 - GNWT Department of Infrastructure,YELLOWKNIFE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",DEVELOPMENT OF THE SLAVE GEOLOGICAL PROVINCE ACCESS CORRIDOR,1819-CN-000068,448000,8/21/18,3/31/20,Planning for the future development of an allseason access corridor into the Slave Geological Province.,"As a result of the project, the GNWT will have further advanced planning and engineering work on the southernmost 179 kilometre section of the proposed road with the goal of beginning construction within five years. In addition, it will provide the necessary data required to finalize funding requests necessary for construction.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39853,GC-2019-Q3-0011,Icefield Tools Corporation,Whitehorse,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Development Laboratory Upgrade,1819-CN-000024,99999,10/22/18,3/31/20,Upgrade of the laboratory though the purchase of new equipment to support the development of a gyroscopic inertial navigation system,The recipient will have the necessary equipment to manufacture a prototype of their gyroscopic inertial navigation system.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39852,GC-2019-Q3-0010,Proskida Inc.,Whitehorse,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Integrated Performance Training Platform,1819-CN-000022,99000,10/22/18,3/31/19,Refinement of ski pole grip technology for commercialization,To prepare the product for greater private investment,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39851,GC-2019-Q3-0009,Proof Data Technology Inc,Whitehorse,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.","TRAC-Product Innovation, Piloting and Commercialization",1819-CN-000017,99999,10/22/18,3/31/20,Development of technology that allows clients to track critical tasks,Hiring of additional staff to move their product closer to commercialization.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39850,GC-2019-Q3-0008,Apprendo Learning Systems Inc.,Whitehorse,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Public Launch,1819-CN-000027,41680,10/22/18,3/31/20,Upgrade and test the e-learning system and publicly launch Apprendo,Apprendo will expand its client base and increase its revenue.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39848,GC-2019-Q3-0006,White River First Nation Limited Partnership,Beaver Creek,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Solar Power Integration Feasibility,1819-CN-000038,200000,10/22/18,3/31/19,To assess the feasibility of Solar Power in Beaver Creek,the necessary information to determine whether the sale of solar power in Beaver Creek is feasible.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39847,GC-2019-Q3-0005,"GNWT - Industry, Tourism and Investment|GTNO - Industrie, Tourisme et Investissements ",Yellowknife,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Slave Geological Province Exploration Development Initiative,1819-CN-000040,2400000,10/22/18,3/31/20,"Conduct a two year, high-resolution airborne geophysical survey and surficial mapping program.",Mineral exploration companies will have access to publically available products which will be used for mineral exploration.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39890,1819-CN-000069,8792 - GNWT Department of Infrastructure,YELLOWKNIFE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",PLANNING FOR TALTSON EXPANSION PROJECT,1819-CN-000069,480000,1/3/19,3/31/19,"Undertake engineering, economic and engagement planning for the development of the Taltson Hydroelectric Expansion Project.","As a result of the project, the GNWT will have further advanced planning and engineering work for the Taltson Hydroelectric Expansion Project, including initiating partnerships with impacted Indigenous groups.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39841,GC-2019-Q2-0008,Vuntut Gwitch'In Limited Partnership,Whitehorse,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Waterfront Hotel,1819-CN-000048,1000000,7/31/18,3/31/19,Completion of detailed planning and design of an 80 room hotel,The recipient will have the required plans to construct an 80 room hotel,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39840,GC-2019-Q2-0007,Town of Hay River|Ville de Hay River,Hay River,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Fisherman's Wharf Pavilion and Expansion Project,1819-CN-000059,230000,7/31/18,3/31/20,Preparation work and purchase of construction materials for a open concept pavilion and marketplace. ,"Improved economic infrastructure for small business in the agricultural, fishing and arts and crafts sectors.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39839,GC-2019-Q2-0006,40782 Yukon Inc.,Whitehorse,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Tuttle airstrip upgrade feasibility study,1819-CN-000045,200000,7/31/18,3/31/19,Complete a feasibility study on the costs and benefits of upgrading the airstrip in Eagle Plains,To have the required information to decide on whether to proceed with the upgrades to the airstrip,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39838,GC-2019-Q2-0005,Northwest Territories Tourism|Tourisme des Territoires du Nord-Ouest ,Yellowknife,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Enhanced Tourism Research and Marketing for the Northwest Territories,1819-CN-000035,764250,7/31/18,3/31/20,"Conduct tourism market research, marketing activities in targeted markets and adopting enhanced web based tools",Increased awareness in international markets of the NWT as a tourist destination resulting in increased visitation and spending.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39837,GC-2019-Q2-0004,Aaurora College|Collège Aurora,Inuvik,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.","Arts, Cratfs and Technology , Micro-manufacturing Centre",1819-CN-000041,196500,7/31/18,3/31/20,"The establishment of a micro-manufacturing centre in Inuvik that will provide space, equipment and training to clients.",Artists will have access to a facility with design and manufacturing tools and training.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39836,GC-2019-Q2-0003,Vuntut Gwitchin First Nation|Première Nation Vuntut Gwitchin,Old Crow,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Old Crow Solar Project Construction,1819-CN-000031,1026982,7/31/18,3/31/20,"Construction of a solar energy facility including solar panel frames, electronic building, installation of panels, upgrade power distribution lines, install step-up transformer, battery storage system, micro grid controller and training of local workers.",The recipient will be an independent power producer.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39834,GC-2019-Q1-0020,Nihtat Corporation,Inuvik,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Solar Energy Leasing Installation,1819-CN-000028,538000,6/25/18,3/31/19,Lease and install two photo-voltaic arrays in Inuvik,Operate a clean technology electrical generation company in Inuvik,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39833,GC-2019-Q1-0018,Yukonstruct Makerspace Society,Whitehorse,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Northlight Innovation Hub Launch,1819-CN-000011,922253,6/12/18,3/31/20,"Renovation of a 21,000 square foot facility in Whitehorse to accommodate coworking, makerspace and business support services.",A fully operational makerspace facility in Whitehorse,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39831,GC-2019-Q1-0016,Northern Energy Capital Inc.,Whitehorse,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Rankin Inlet Clean Energy Project,1819-CN-000032,99999,4/1/18,3/31/19,"Installation of a meteorological tower in Rankin Inlet to measure wind speed, direction, and sheer. The project has the potential to be a 2MW renewable energy development",To have the required information to decide if a wind turbine can be successfully installed in Rankin Inlet.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39829,GC-2019-Q1-0014,SmartIce Sea Ice Monitoring & Information Inc.,St. John's,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Expnding SmartICE Monitoring Services,1819-CN-000033,1400000,4/1/18,3/31/20,Make technical improvements and modifications to the monitoring system in order to improve its sensitivity to accurately identify slush on top of ice.,"The improved system will be implemented and utilized in four Nunavut communities; Hall Beach, Igloolik, Sanikiluaq and Cape Dorset.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39828,GC-2019-Q1-0019,Boreal Compost Enterprises Ltd,Whitehorse,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Compost Liberator,1819-CN-000018,99999,6/12/18,3/31/19,Design and build of a modular composting system for commercialization.,Design and build of a modular composting system capable of handling large processing requirements,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39826,GC-2019-Q1-0012,Government of Nunavut - Department of Economic Development|Gouvernement du Nunavut - Ministère de Développement économique,Iqaluit,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Geoscience Projects 2018-2021,1819-CN-000061,3070480,4/1/18,3/31/20,Geological research mapping for natural resource development and Permafrost - infrastructure analysis to protect investments in infrastructure and public safety,Provide information for natural resource development and protect existing and proposed infrastructure from thawing permafrost,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39854,1819-CN-000031,0496 - VUNTUT GWITCHIN FIRST NATION,OLD CROW,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Old Crow Solar Project Construction,1819-CN-000031,1000000,7/31/18,3/31/20,"Construction of a solar energy facility including solar panel frames, electronic building, installation of panels, upgrade power distribution lines, install step-up transformer, battery storage system, micro grid controller and training of local workers.",The recipient will be an independent power producer.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39855,1819-CN-000021,0499 - TESLIN TLINGIT COUNCIL,TESLIN,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Volter Biomass,1819-CN-000021,650000,10/22/18,3/31/20,Installation of a Volter biomass system to further the development of a biomass energy system and pilot the first heat and power biomass unit in the Yukon.,"The system will enhance the current biomass environment by producing electricity, in addition to heat, and increasing woodchip supply chain efficiency.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39846,GC-2019-Q3-0004,NWT & Nunavut Chamber of Mines|Chambres des Mines des TNO et Nunavut,Yellowknife,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Mining North Works,1819-CN-000034,32000,10/1/18,3/31/19,The Chamber will produce a promotional/educational video of the job opportunities that exists in the sector within the Territory.,The production of this video will highlight the sector and promote to youth and young adults the job opportunities that are available,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39857,1819-CN-000044,0507 - CHAMPAGNE & AISHIHIK FIRST NATIONS,HAINES JUNCTION,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Mät’àtäna Män Resort Strategic Partnership and Financing Business Planning,1819-CN-000044,158400,10/22/18,3/31/19,"Completion of a strategic partnership and financial business plan for the Mät’àtäna Män Resort. The plan will outline options, considerations and legal implications for partnership opportunities with management companies.",The completion of a financeable proposal to share with CAFN’s investment trust and other prospective investors.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39888,1819-CN-000079,8726 - YUKON WILDLIFE PRESERVE OPERATING SOCIETY,WHITEHORSE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Yukon Wildlife Preserve Master Plan,1819-CN-000079,20633,2/1/19,3/31/20,The project is to complete a 15-year Master Plan that will include both a financial and marketing component.,A completed 15 year financial and marketing plan.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39884,1819-CN-000066,8436 - YELLOWKNIFE CHAMBER OF COMMERCE,YELLOWKNIFE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Trailblazers and Small Business Week Conferences,1819-CN-000066,16200,12/19/18,3/31/20,"Deliver three business capacity development conferences, including two for women entrepreneurs and one in support of Small Business Week 2019.","As a result of the project, at least 150 small business operators, especially women entrepreneurs, will be provided with training, recognition and knowledge about best practices to start, strengthen or expand their businesses.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39882,1819-CN-000053,8134 - GOVERNMENT OF YUKON,WHITEHORSE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Geoscience Activities,1819-CN-000053,158658,12/3/18,3/31/20,"The project will support geothermal research, public data systems, community awareness activities and geophysical data processing. The project will provide critical earth science information that supports decision making by both industry and First Nations to support the resource sector.","As a result of the project, mineral exploration companies and key community stakeholders will have access to products which enhance mineral exploration in the territory.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39880,1819-CN-000072,6184 - TOURISM INDUSTRY ASSOCIATION OF THE YUKON,WHITEHORSE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",The Yukon Culinary Development Initiative,1819-CN-000072,56000,12/19/18,3/31/20,"This initiative will focus on strengthening ties and communication between tourism and agriculture sectors in order to increase the amount of local food available for tourists, thereby supporting both the tourism and agricultural sector.","This project will result in the creation of a strategic plan developed in consultation with local stakeholders including farmers and restaurant operators to enhance culinary tourism in the Yukon. In addition, there will also be marketing initiatives to increase awareness and training opportunities for the agriculture, agri-food producers and restauranteurs, which will result in increased capacity to offer local food options targeted at visitors to the Yukon.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39879,1819-CN-000060,3728 - NUNAVUT TOURISM,IQALUIT,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Tourism Marketing and Training,1819-CN-000060,110000,4/1/18,3/31/20,Marketing support and training opportunities for members of Nunavut Tourism,"The project will increase members’ capacity and awareness of new trends in the tourism sector, develop workshops to create market-ready products, provide internet marketing training and support; and, help increase tourism industry standards in Nunavut.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39877,1819-CN-000047,3653 - WHITEHORSE CHAMBER OF COMMERCE,WHITEHORSE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Small and Medium Enterprises Training and Development - Building Capacity,1819-CN-000047,65000,12/3/18,3/31/20,Delivery of a Small and Medium Enterprise training program.,This project will support several training opportunities that will provide approximately 130 businesses or individuals with the necessary skills to own or operate SME's.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39875,1819-CN-000082,3504 - GOVERNMENT OF NUNAVUT-DEPARTMENT OF ENVIRONMENT,IQALUIT,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Fisheries and Sealing,1819-CN-000082,1500000,7/31/18,3/31/20,This is a project to conduct fisheries research and to increase community capacity to expand Nunavut’s fishery sector.,"The expected result is opening of new fishing grounds, the increase of commercial quota, training individuals to assist in the experimental fishery in communities where research is being conducted, and an increase overall in the fisheries sector,",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39874,1819-CN-000074,3503 - GOVERNMENT OF NUNAVUT-DEPARTMENT OF ECONOMIC DEVEL,IQALUIT,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Tourism Development Initiatives,1819-CN-000074,155000,12/10/18,3/31/20,"This is a project to undertake tourism marketing activities, develop tourism frameworks and a web-based permitting tools required to build upon the GN’s Tourism Strategy.","This project will allow the Government of Nunavut (GN) to fill a gap in the territory by providing tools, services and support to its growing tourism sector.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39872,1819-CN-000057,3459 - GNWT - INDUSTRY TOURISM AND INVESTMENT,YELLOWKNIFE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",INDIGENOUS CULTURAL TOURISM DEVELOPMENT WORKSHOPS,1819-CN-000057,122000,12/3/18,3/31/19,"Organize Indigenous cultural tourism workshops in five regions of the Northwest Territories, which will focus on development of community-specific Indigenous cultural tourism products.","Tourism operators will have increased their capacity to contribute to develop a diversified, sustainable, and dynamic economy by creating new cultural tourism products in each region of the NWT.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39885,1819-CN-000011,8494 - YUKONSTRUCT MAKERSPACE SOCIETY,WHITEHORSE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Northlight Innovation Hub Launch Phase 2,1819-CN-000011,73495,6/12/18,3/31/20,"Renovation of the existing 21,000sf facility in the downtown core of Whitehorse to accommodate the Innovation Hub. The Hub will host the Society's coworking, makerspace, and business support services as well as provide space for ecosystem partners to join and expand the community and resources for innovation.","A single place where entrepreneurs cans access coworking, makerspace, and business support services.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39867,1819-CN-000050,3424 - CONSEIL DE DÉVELOPPMENT ÉCONOMIQUE DES  TERRITOIRES DU NORD-OUEST,YELLOWKNIFE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",NORTHERN CAPACITY DEVELOPMENT & TOURISM SECTOR PROMOTION,1819-CN-000050,155500,9/9/18,3/31/20,"The Recipient will undertake a project to provide francophones in the Northwest Territories (NWT) with entrepreneurial capacity-building tools and training, attract investment from key francophone markets and undertake tourism promotion activities.","It is expected that there will be increased business development capacity within the small, but active French-speaking community in the NWT, increased exposure of economic opportunities from Canadian and international francophone markets, and increased visitation from those markets.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
